domain,name,type,common_rank,first_rank_total,first_total_births,first_male_births,first_female_births,first_recent_2020_births,first_first_year,first_last_year,first_peak_year,first_peak_year_births,first_best_sex,surname_rank_2010,surname_count_2010,surname_prop100k_2010,rdap_status,checked_at_utc
angelque.com,angelque,first,70310,70310,14,0,14,0,1972,1993,1972,7,F,,,,available,2026-05-30T06:09:37.115Z
arkeith.com,arkeith,first,70316,70316,14,14,0,0,1995,1996,1995,9,M,,,,available,2026-05-30T06:09:37.115Z
auriyana.com,auriyana,first,70324,70324,14,0,14,0,2007,2011,2007,8,F,,,,available,2026-05-30T06:09:37.115Z
branyah.com,branyah,first,70335,70335,14,0,14,0,2007,2011,2011,9,F,,,,available,2026-05-30T06:09:37.115Z
breyannah.com,breyannah,first,70338,70338,14,0,14,0,2007,2009,2007,8,F,,,,available,2026-05-30T06:09:37.115Z
breyawna.com,breyawna,first,70339,70339,14,0,14,0,2005,2007,2007,8,F,,,,available,2026-05-30T06:09:37.115Z
bryhana.com,bryhana,first,70342,70342,14,0,14,0,2009,2010,2009,7,F,,,,available,2026-05-30T06:09:37.115Z
brynzlee.com,brynzlee,first,70343,70343,14,0,14,0,2015,2019,2019,9,F,,,,available,2026-05-30T06:09:37.115Z
centhia.com,centhia,first,70351,70351,14,0,14,0,1956,1969,1956,8,F,,,,available,2026-05-30T06:09:37.115Z
cheriese.com,cheriese,first,70355,70355,14,0,14,0,1980,1984,1980,9,F,,,,available,2026-05-30T06:09:37.115Z
dainette.com,dainette,first,70373,70373,14,0,14,0,1955,1955,1955,14,F,,,,available,2026-05-30T06:09:37.115Z
daizja.com,daizja,first,70374,70374,14,0,14,0,1996,1998,1996,7,F,,,,available,2026-05-30T06:09:37.115Z
daleyah.com,daleyah,first,70375,70375,14,0,14,0,2009,2010,2009,7,F,,,,available,2026-05-30T06:09:37.115Z
damariana.com,damariana,first,70376,70376,14,0,14,0,2009,2011,2009,7,F,,,,available,2026-05-30T06:09:37.115Z
damontray.com,damontray,first,70378,70378,14,14,0,0,1994,1995,1995,9,M,,,,available,2026-05-30T06:09:37.115Z
darriane.com,darriane,first,70384,70384,14,0,14,0,1993,1995,1993,8,F,,,,available,2026-05-30T06:09:37.115Z
deangilo.com,deangilo,first,70386,70386,14,14,0,0,1989,1997,1989,8,M,,,,available,2026-05-30T06:09:37.115Z
deatria.com,deatria,first,70387,70387,14,0,14,0,1964,1969,1964,7,F,,,,available,2026-05-30T06:09:37.115Z
dekarri.com,dekarri,first,70390,70390,14,14,0,8,2019,2020,2020,8,M,,,,available,2026-05-30T06:09:37.115Z
deonza.com,deonza,first,70391,70391,14,0,14,0,1975,1975,1975,14,F,,,,available,2026-05-30T06:09:37.115Z
dewilla.com,dewilla,first,70395,70395,14,0,14,0,1935,1937,1935,8,F,,,,available,2026-05-30T06:09:37.115Z
diretha.com,diretha,first,70397,70397,14,0,14,0,1946,1958,1958,9,F,,,,available,2026-05-30T06:09:37.115Z
domineke.com,domineke,first,70398,70398,14,14,0,0,1990,1991,1990,7,M,,,,available,2026-05-30T06:09:37.115Z
namanny.com,namanny,last,70403,,,,,,,,,,,70403,278,0.09,available,2026-05-30T06:09:37.115Z
shagena.com,shagena,last,70403,,,,,,,,,,,70403,278,0.09,available,2026-05-30T06:09:37.115Z
bissessar.com,bissessar,last,70403,,,,,,,,,,,70403,278,0.09,available,2026-05-30T06:09:37.115Z
eliannys.com,eliannys,first,70405,70405,14,0,14,0,2018,2019,2018,7,F,,,,available,2026-05-30T06:09:37.115Z
etoyle.com,etoyle,first,70414,70414,14,0,14,0,1913,1917,1913,8,F,,,,available,2026-05-30T06:09:37.115Z
ezavier.com,ezavier,first,70418,70418,14,14,0,0,2005,2014,2014,8,M,,,,available,2026-05-30T06:09:37.115Z
heahter.com,heahter,first,70436,70436,14,0,14,0,1984,1986,1984,7,F,,,,available,2026-05-30T06:09:37.115Z
hezekyah.com,hezekyah,first,70439,70439,14,14,0,8,2015,2020,2020,8,M,,,,available,2026-05-30T06:09:37.115Z
immanol.com,immanol,first,70443,70443,14,14,0,0,2006,2008,2006,7,M,,,,available,2026-05-30T06:09:37.115Z
ivyunna.com,ivyunna,first,70448,70448,14,0,14,0,2010,2011,2011,8,F,,,,available,2026-05-30T06:09:37.115Z
jaasir.com,jaasir,first,70449,70449,14,14,0,0,2010,2013,2010,8,M,,,,available,2026-05-30T06:09:37.115Z
jaecyon.com,jaecyon,first,70451,70451,14,14,0,0,2013,2014,2014,8,M,,,,available,2026-05-30T06:09:37.115Z
jaeliyah.com,jaeliyah,first,70452,70452,14,0,14,0,2012,2019,2019,8,F,,,,available,2026-05-30T06:09:37.115Z
jahmarcus.com,jahmarcus,first,70454,70454,14,14,0,0,2007,2008,2007,8,M,,,,available,2026-05-30T06:09:37.115Z
jakarii.com,jakarii,first,70455,70455,14,14,0,0,2016,2019,2016,8,M,,,,available,2026-05-30T06:09:37.115Z
janaih.com,janaih,first,70459,70459,14,0,14,0,2004,2009,2009,8,F,,,,available,2026-05-30T06:09:37.115Z
janiaha.com,janiaha,first,70460,70460,14,0,14,0,2006,2008,2008,9,F,,,,available,2026-05-30T06:09:37.115Z
jarhonda.com,jarhonda,first,70464,70464,14,0,14,0,1987,1995,1987,8,F,,,,available,2026-05-30T06:09:37.115Z
jazabelle.com,jazabelle,first,70469,70469,14,0,14,0,2012,2016,2012,9,F,,,,available,2026-05-30T06:09:37.115Z
jeaven.com,jeaven,first,70470,70470,14,14,0,7,2009,2020,2009,7,M,,,,available,2026-05-30T06:09:37.115Z
jenohn.com,jenohn,first,70475,70475,14,0,14,0,1974,1975,1975,8,F,,,,available,2026-05-30T06:09:37.115Z
jermont.com,jermont,first,70477,70477,14,14,0,0,1976,1998,1976,8,M,,,,available,2026-05-30T06:09:37.115Z
jerralyn.com,jerralyn,first,70478,70478,14,0,14,0,1944,1972,1972,9,F,,,,available,2026-05-30T06:09:37.115Z
jetzibe.com,jetzibe,first,70480,70480,14,0,14,0,2006,2007,2007,8,F,,,,available,2026-05-30T06:09:37.115Z
jherika.com,jherika,first,70482,70482,14,0,14,0,1990,1991,1990,8,F,,,,available,2026-05-30T06:09:37.115Z
joshelin.com,joshelin,first,70490,70490,14,0,14,0,2005,2006,2006,9,F,,,,available,2026-05-30T06:09:37.115Z
jyrie.com,jyrie,first,70495,70495,14,14,0,7,2019,2020,2019,7,M,,,,available,2026-05-30T06:09:37.115Z
kailob.com,kailob,first,70500,70500,14,14,0,0,2001,2010,2001,7,M,,,,available,2026-05-30T06:09:37.115Z
kalysia.com,kalysia,first,70502,70502,14,0,14,0,1999,2009,1999,8,F,,,,available,2026-05-30T06:09:37.115Z
kayleeanne.com,kayleeanne,first,70514,70514,14,0,14,0,2010,2012,2012,8,F,,,,available,2026-05-30T06:09:37.115Z
keasiah.com,keasiah,first,70516,70516,14,0,14,0,2008,2009,2008,8,F,,,,available,2026-05-30T06:09:37.115Z
kedeem.com,kedeem,first,70517,70517,14,14,0,0,1990,1993,1990,9,M,,,,available,2026-05-30T06:09:37.115Z
keior.com,keior,first,70520,70520,14,0,14,9,2018,2020,2020,9,F,,,,available,2026-05-30T06:09:37.115Z
kennasia.com,kennasia,first,70525,70525,14,0,14,0,2007,2009,2009,8,F,,,,available,2026-05-30T06:09:37.115Z
kenzlea.com,kenzlea,first,70526,70526,14,0,14,0,2012,2018,2018,9,F,,,,available,2026-05-30T06:09:37.115Z
keunte.com,keunte,first,70527,70527,14,14,0,0,1996,1999,1999,8,M,,,,available,2026-05-30T06:09:37.115Z
kobimtochukwu.com,kobimtochukwu,first,70540,70540,14,14,0,0,2016,2017,2016,8,M,,,,available,2026-05-30T06:09:37.115Z
lachyna.com,lachyna,first,70548,70548,14,0,14,0,1997,1999,1999,8,F,,,,available,2026-05-30T06:09:37.115Z
lakischa.com,lakischa,first,70550,70550,14,0,14,0,1974,1976,1976,9,F,,,,available,2026-05-30T06:09:37.115Z
lanaye.com,lanaye,first,70553,70553,14,0,14,0,1989,2009,1989,9,F,,,,available,2026-05-30T06:09:37.115Z
latricha.com,latricha,first,70554,70554,14,0,14,0,1977,1981,1977,7,F,,,,available,2026-05-30T06:09:37.115Z
laylanee.com,laylanee,first,70556,70556,14,0,14,0,2013,2019,2013,7,F,,,,available,2026-05-30T06:09:37.115Z
layonni.com,layonni,first,70557,70557,14,0,14,0,2018,2019,2018,7,F,,,,available,2026-05-30T06:09:37.115Z
lederrick.com,lederrick,first,70559,70559,14,14,0,0,1987,1993,1987,7,M,,,,available,2026-05-30T06:09:37.115Z
levarr.com,levarr,first,70563,70563,14,14,0,0,1977,1978,1977,7,M,,,,available,2026-05-30T06:09:37.115Z
llesica.com,llesica,first,70566,70566,14,0,14,0,1989,1993,1989,7,F,,,,available,2026-05-30T06:09:37.115Z
mackennah.com,mackennah,first,70573,70573,14,0,14,0,2008,2010,2010,8,F,,,,available,2026-05-30T06:09:37.115Z
manijah.com,manijah,first,70580,70580,14,0,14,0,2000,2004,2004,8,F,,,,available,2026-05-30T06:09:37.115Z
marquaveon.com,marquaveon,first,70586,70586,14,14,0,0,2000,2004,2004,8,M,,,,available,2026-05-30T06:09:37.115Z
mckinli.com,mckinli,first,70590,70590,14,0,14,0,2012,2013,2012,7,F,,,,available,2026-05-30T06:09:37.115Z
micheyla.com,micheyla,first,70595,70595,14,0,14,0,1996,1998,1998,9,F,,,,available,2026-05-30T06:09:37.115Z
migelangel.com,migelangel,first,70596,70596,14,14,0,0,1999,2004,1999,9,M,,,,available,2026-05-30T06:09:37.115Z
miyisha.com,miyisha,first,70598,70598,14,0,14,0,1992,1992,1992,14,F,,,,available,2026-05-30T06:09:37.115Z
mofeoluwa.com,mofeoluwa,first,70599,70599,14,14,0,0,2015,2017,2015,8,M,,,,available,2026-05-30T06:09:37.115Z
monterrian.com,monterrian,first,70600,70600,14,14,0,0,2001,2002,2002,9,M,,,,available,2026-05-30T06:09:37.115Z
nihash.com,nihash,first,70615,70615,14,14,0,0,2011,2012,2011,9,M,,,,available,2026-05-30T06:09:37.115Z
qualiyah.com,qualiyah,first,70636,70636,14,0,14,0,2004,2015,2015,8,F,,,,available,2026-05-30T06:09:37.115Z
quanterrius.com,quanterrius,first,70637,70637,14,14,0,0,1993,1996,1996,9,M,,,,available,2026-05-30T06:09:37.115Z
quashawna.com,quashawna,first,70638,70638,14,0,14,0,1995,1997,1997,8,F,,,,available,2026-05-30T06:09:37.115Z
quayshun.com,quayshun,first,70639,70639,14,14,0,0,1991,1992,1991,9,M,,,,available,2026-05-30T06:09:37.115Z
raeqwan.com,raeqwan,first,70640,70640,14,14,0,0,1996,1997,1996,8,M,,,,available,2026-05-30T06:09:37.115Z
rafuel.com,rafuel,first,70641,70641,14,14,0,0,2005,2015,2005,7,M,,,,available,2026-05-30T06:09:37.115Z
roacho.com,roacho,last,70645,,,,,,,,,,,70645,277,0.09,available,2026-05-30T06:09:37.115Z
dunnick.com,dunnick,last,70645,,,,,,,,,,,70645,277,0.09,available,2026-05-30T06:09:37.115Z
luscomb.com,luscomb,last,70645,,,,,,,,,,,70645,277,0.09,available,2026-05-30T06:09:37.115Z
chagollan.com,chagollan,last,70645,,,,,,,,,,,70645,277,0.09,available,2026-05-30T06:09:37.115Z
gonzalezortiz.com,gonzalezortiz,last,70645,,,,,,,,,,,70645,277,0.09,available,2026-05-30T06:09:37.115Z
rawnie.com,rawnie,first,70646,70646,14,0,14,0,1938,1939,1938,8,F,,,,available,2026-05-30T06:09:37.115Z
rhasaan.com,rhasaan,first,70651,70651,14,14,0,0,1973,1978,1973,8,M,,,,available,2026-05-30T06:09:37.115Z
riquelmer.com,riquelmer,first,70655,70655,14,14,0,0,2006,2007,2007,8,M,,,,available,2026-05-30T06:09:37.115Z
roshondra.com,roshondra,first,70661,70661,14,0,14,0,1979,1980,1980,9,F,,,,available,2026-05-30T06:09:37.115Z
rosisela.com,rosisela,first,70662,70662,14,0,14,0,1998,1998,1998,14,F,,,,available,2026-05-30T06:09:37.115Z
saaliyah.com,saaliyah,first,70667,70667,14,0,14,0,2002,2009,2009,9,F,,,,available,2026-05-30T06:09:37.115Z
shafeqah.com,shafeqah,first,70677,70677,14,0,14,0,1978,1979,1978,7,F,,,,available,2026-05-30T06:09:37.115Z
shakeeka.com,shakeeka,first,70678,70678,14,0,14,0,1983,1984,1984,8,F,,,,available,2026-05-30T06:09:37.115Z
shalexus.com,shalexus,first,70679,70679,14,0,14,0,1996,1999,1996,7,F,,,,available,2026-05-30T06:09:37.115Z
shanesia.com,shanesia,first,70680,70680,14,0,14,0,1991,1997,1991,7,F,,,,available,2026-05-30T06:09:37.115Z
shantazia.com,shantazia,first,70681,70681,14,0,14,0,1996,1998,1996,8,F,,,,available,2026-05-30T06:09:37.115Z
shykemmia.com,shykemmia,first,70689,70689,14,0,14,0,1999,1999,1999,14,F,,,,available,2026-05-30T06:09:37.115Z
tanautica.com,tanautica,first,70709,70709,14,0,14,0,1997,2001,2001,9,F,,,,available,2026-05-30T06:09:37.115Z
tanilah.com,tanilah,first,70710,70710,14,0,14,0,2005,2014,2014,9,F,,,,available,2026-05-30T06:09:37.115Z
teaonna.com,teaonna,first,70715,70715,14,0,14,0,1998,2007,1998,7,F,,,,available,2026-05-30T06:09:37.115Z
tejaun.com,tejaun,first,70716,70716,14,14,0,0,1999,2000,1999,9,M,,,,available,2026-05-30T06:09:37.115Z
tiaisha.com,tiaisha,first,70718,70718,14,0,14,0,1977,1992,1977,9,F,,,,available,2026-05-30T06:09:37.115Z
todderick.com,todderick,first,70720,70720,14,14,0,0,1989,1992,1989,8,M,,,,available,2026-05-30T06:09:37.115Z
trineka.com,trineka,first,70724,70724,14,0,14,0,1977,1979,1979,8,F,,,,available,2026-05-30T06:09:37.115Z
tyjaun.com,tyjaun,first,70726,70726,14,14,0,0,2001,2005,2005,8,M,,,,available,2026-05-30T06:09:37.115Z
tyranisha.com,tyranisha,first,70727,70727,14,0,14,0,1994,2001,1994,8,F,,,,available,2026-05-30T06:09:37.115Z
tyshianna.com,tyshianna,first,70728,70728,14,0,14,0,1995,2004,2004,9,F,,,,available,2026-05-30T06:09:37.115Z
yadhir.com,yadhir,first,70740,70740,14,14,0,0,2010,2011,2011,9,M,,,,available,2026-05-30T06:09:37.115Z
yolaunda.com,yolaunda,first,70746,70746,14,0,14,0,1970,1972,1970,8,F,,,,available,2026-05-30T06:09:37.115Z
zamarien.com,zamarien,first,70750,70750,14,14,0,0,2009,2010,2010,9,M,,,,available,2026-05-30T06:09:37.115Z
zamyla.com,zamyla,first,70751,70751,14,0,14,7,2009,2020,2009,7,F,,,,available,2026-05-30T06:09:37.115Z
zaniaya.com,zaniaya,first,70752,70752,14,0,14,0,2006,2007,2007,8,F,,,,available,2026-05-30T06:09:37.115Z
zarrea.com,zarrea,first,70755,70755,14,0,14,0,1998,2000,2000,8,F,,,,available,2026-05-30T06:09:37.115Z
zoribel.com,zoribel,first,70759,70759,14,0,14,0,2009,2010,2009,9,F,,,,available,2026-05-30T06:09:37.115Z
zyndall.com,zyndall,first,70761,70761,14,14,0,0,1959,1960,1960,9,M,,,,available,2026-05-30T06:09:37.115Z
abygaile.com,abygaile,first,70766,70766,13,0,13,0,2008,2009,2008,7,F,,,,available,2026-05-30T06:09:37.115Z
acquanette.com,acquanette,first,70767,70767,13,0,13,0,1951,1971,1951,8,F,,,,available,2026-05-30T06:09:37.115Z
adalayde.com,adalayde,first,70768,70768,13,0,13,0,2010,2017,2010,7,F,,,,available,2026-05-30T06:09:37.115Z
addelaide.com,addelaide,first,70769,70769,13,0,13,0,2016,2017,2017,8,F,,,,available,2026-05-30T06:09:37.115Z
adylenne.com,adylenne,first,70775,70775,13,0,13,0,2009,2015,2015,8,F,,,,available,2026-05-30T06:09:37.115Z
ahlexus.com,ahlexus,first,70779,70779,13,0,13,0,1996,1998,1998,8,F,,,,available,2026-05-30T06:09:37.115Z
ahmelia.com,ahmelia,first,70780,70780,13,0,13,5,2019,2020,2019,8,F,,,,available,2026-05-30T06:09:37.115Z
ahnalise.com,ahnalise,first,70781,70781,13,0,13,0,2014,2015,2014,7,F,,,,available,2026-05-30T06:09:37.115Z
ahylin.com,ahylin,first,70783,70783,13,0,13,0,2005,2014,2014,8,F,,,,available,2026-05-30T06:09:37.115Z
airicka.com,airicka,first,70785,70785,13,0,13,0,1995,2004,1995,7,F,,,,available,2026-05-30T06:09:37.115Z
ajalae.com,ajalae,first,70786,70786,13,0,13,0,2001,2002,2001,8,F,,,,available,2026-05-30T06:09:37.115Z
aleinah.com,aleinah,first,70794,70794,13,0,13,0,2015,2018,2015,8,F,,,,available,2026-05-30T06:09:37.115Z
alimatou.com,alimatou,first,70798,70798,13,0,13,0,2002,2013,2013,7,F,,,,available,2026-05-30T06:09:37.115Z
allonte.com,allonte,first,70801,70801,13,13,0,0,1991,1995,1991,8,M,,,,available,2026-05-30T06:09:37.115Z
alviery.com,alviery,first,70807,70807,13,13,0,0,2002,2005,2005,7,M,,,,available,2026-05-30T06:09:37.115Z
anahii.com,anahii,first,70812,70812,13,0,13,0,2012,2019,2012,8,F,,,,available,2026-05-30T06:09:37.115Z
anayalee.com,anayalee,first,70814,70814,13,0,13,0,2016,2018,2016,7,F,,,,available,2026-05-30T06:09:37.115Z
andreyna.com,andreyna,first,70816,70816,13,0,13,0,1993,1994,1993,7,F,,,,available,2026-05-30T06:09:37.115Z
angellie.com,angellie,first,70820,70820,13,0,13,0,2008,2013,2008,7,F,,,,available,2026-05-30T06:09:37.115Z
annzlee.com,annzlee,first,70824,70824,13,0,13,0,2013,2014,2014,7,F,,,,available,2026-05-30T06:09:37.115Z
antwinette.com,antwinette,first,70827,70827,13,0,13,0,1972,1990,1972,7,F,,,,available,2026-05-30T06:09:37.115Z
ladieu.com,ladieu,last,70833,,,,,,,,,,,70833,276,0.09,available,2026-05-30T06:09:37.115Z
gerondale.com,gerondale,last,70833,,,,,,,,,,,70833,276,0.09,available,2026-05-30T06:09:37.115Z
salabarria.com,salabarria,last,70833,,,,,,,,,,,70833,276,0.09,available,2026-05-30T06:09:37.115Z
warrenfeltz.com,warrenfeltz,last,70833,,,,,,,,,,,70833,276,0.09,available,2026-05-30T06:09:37.115Z
lopezvazquez.com,lopezvazquez,last,70833,,,,,,,,,,,70833,276,0.09,available,2026-05-30T06:09:37.115Z
arnetria.com,arnetria,first,70835,70835,13,0,13,0,1974,1981,1974,8,F,,,,available,2026-05-30T06:09:37.115Z
arwilla.com,arwilla,first,70839,70839,13,0,13,0,1921,1927,1927,8,F,,,,available,2026-05-30T06:09:37.115Z
arzjon.com,arzjon,first,70840,70840,13,13,0,0,2003,2004,2004,7,M,,,,available,2026-05-30T06:09:37.115Z
ashvith.com,ashvith,first,70842,70842,13,13,0,7,2018,2020,2020,7,M,,,,available,2026-05-30T06:09:37.115Z
attiana.com,attiana,first,70847,70847,13,0,13,0,2006,2007,2007,7,F,,,,available,2026-05-30T06:09:37.115Z
atyanna.com,atyanna,first,70848,70848,13,0,13,0,2006,2006,2006,13,F,,,,available,2026-05-30T06:09:37.115Z
bashirah.com,bashirah,first,70875,70875,13,0,13,0,1993,1997,1993,8,F,,,,available,2026-05-30T06:09:37.115Z
benjemin.com,benjemin,first,70879,70879,13,13,0,0,1982,2006,1982,7,M,,,,available,2026-05-30T06:09:37.115Z
blaydin.com,blaydin,first,70883,70883,13,13,0,0,2011,2014,2014,7,M,,,,available,2026-05-30T06:09:37.115Z
breiah.com,breiah,first,70885,70885,13,0,13,0,2012,2016,2012,7,F,,,,available,2026-05-30T06:09:37.115Z
britlany.com,britlany,first,70891,70891,13,0,13,0,1986,1989,1986,7,F,,,,available,2026-05-30T06:09:37.115Z
briyit.com,briyit,first,70892,70892,13,0,13,0,1994,2014,2014,8,F,,,,available,2026-05-30T06:09:37.115Z
chazmon.com,chazmon,first,70909,70909,13,13,0,0,1989,1991,1989,7,M,,,,available,2026-05-30T06:09:37.115Z
christohpher.com,christohpher,first,70914,70914,13,13,0,0,1972,1986,1972,7,M,,,,available,2026-05-30T06:09:37.115Z
christopoher.com,christopoher,first,70915,70915,13,13,0,0,1983,1988,1983,8,M,,,,available,2026-05-30T06:09:37.115Z
chukwunonso.com,chukwunonso,first,70917,70917,13,13,0,0,2011,2012,2011,7,M,,,,available,2026-05-30T06:09:37.115Z
coleten.com,coleten,first,70925,70925,13,13,0,0,1999,2003,2003,7,M,,,,available,2026-05-30T06:09:37.115Z
conswala.com,conswala,first,70927,70927,13,0,13,0,1972,1975,1975,7,F,,,,available,2026-05-30T06:09:37.115Z
corryne.com,corryne,first,70928,70928,13,0,13,0,1993,2000,1993,8,F,,,,available,2026-05-30T06:09:37.115Z
dahndray.com,dahndray,first,70934,70934,13,13,0,0,1997,1998,1998,7,M,,,,available,2026-05-30T06:09:37.115Z
dairion.com,dairion,first,70937,70937,13,13,0,0,2005,2009,2009,7,M,,,,available,2026-05-30T06:09:37.115Z
daishanae.com,daishanae,first,70938,70938,13,0,13,0,1999,2000,2000,7,F,,,,available,2026-05-30T06:09:37.115Z
dajanea.com,dajanea,first,70939,70939,13,0,13,0,1995,1998,1995,7,F,,,,available,2026-05-30T06:09:37.115Z
dalaysa.com,dalaysa,first,70940,70940,13,0,13,0,2016,2017,2016,8,F,,,,available,2026-05-30T06:09:37.115Z
daquasia.com,daquasia,first,70944,70944,13,0,13,0,1993,1997,1993,8,F,,,,available,2026-05-30T06:09:37.115Z
darrain.com,darrain,first,70947,70947,13,13,0,0,1968,1993,1993,8,M,,,,available,2026-05-30T06:09:37.115Z
dasjah.com,dasjah,first,70948,70948,13,0,13,0,1995,1998,1998,8,F,,,,available,2026-05-30T06:09:37.115Z
daviney.com,daviney,first,70949,70949,13,0,13,0,2010,2011,2011,8,F,,,,available,2026-05-30T06:09:37.115Z
davyen.com,davyen,first,70950,70950,13,13,0,0,2007,2012,2007,7,M,,,,available,2026-05-30T06:09:37.115Z
deaquan.com,deaquan,first,70954,70954,13,13,0,0,1997,2002,2002,8,M,,,,available,2026-05-30T06:09:37.115Z
decarri.com,decarri,first,70956,70956,13,13,0,7,2012,2020,2020,7,M,,,,available,2026-05-30T06:09:37.115Z
deitric.com,deitric,first,70960,70960,13,13,0,0,2003,2007,2007,7,M,,,,available,2026-05-30T06:09:37.115Z
deshawnna.com,deshawnna,first,70968,70968,13,0,13,0,1996,2007,2007,7,F,,,,available,2026-05-30T06:09:37.115Z
dieynaba.com,dieynaba,first,70979,70979,13,0,13,0,2010,2012,2010,8,F,,,,available,2026-05-30T06:09:37.115Z
dilreet.com,dilreet,first,70981,70981,13,0,13,0,2015,2019,2019,7,F,,,,available,2026-05-30T06:09:37.115Z
dmarrion.com,dmarrion,first,70984,70984,13,13,0,0,2009,2010,2010,7,M,,,,available,2026-05-30T06:09:37.115Z
donmonique.com,donmonique,first,70987,70987,13,0,13,0,1987,1994,1987,7,F,,,,available,2026-05-30T06:09:37.115Z
eisleigh.com,eisleigh,first,71002,71002,13,0,13,0,2015,2016,2015,7,F,,,,available,2026-05-30T06:09:37.115Z
esbeydy.com,esbeydy,first,71022,71022,13,0,13,0,2003,2004,2003,7,F,,,,available,2026-05-30T06:09:37.115Z
ethangabriel.com,ethangabriel,first,71026,71026,13,13,0,0,2008,2012,2012,7,M,,,,available,2026-05-30T06:09:37.115Z
evalett.com,evalett,first,71028,71028,13,0,13,0,2011,2013,2013,8,F,,,,available,2026-05-30T06:09:37.115Z
falishia.com,falishia,first,71034,71034,13,0,13,0,1980,1986,1986,7,F,,,,available,2026-05-30T06:09:37.115Z
farhiyo.com,farhiyo,first,71036,71036,13,0,13,0,2008,2009,2008,8,F,,,,available,2026-05-30T06:09:37.115Z
littrel.com,littrel,last,71042,,,,,,,,,,,71042,275,0.09,available,2026-05-30T06:09:37.115Z
lovekamp.com,lovekamp,last,71042,,,,,,,,,,,71042,275,0.09,available,2026-05-30T06:09:37.115Z
ovsepyan.com,ovsepyan,last,71042,,,,,,,,,,,71042,275,0.09,available,2026-05-30T06:09:37.115Z
mendozahernand.com,mendozahernand,last,71042,,,,,,,,,,,71042,275,0.09,available,2026-05-30T06:09:37.115Z
hadalyn.com,hadalyn,first,71054,71054,13,0,13,0,2015,2018,2015,8,F,,,,available,2026-05-30T06:09:37.115Z
iashia.com,iashia,first,71078,71078,13,0,13,0,1991,1992,1991,8,F,,,,available,2026-05-30T06:09:37.115Z
ibette.com,ibette,first,71079,71079,13,0,13,0,1987,1994,1994,8,F,,,,available,2026-05-30T06:09:37.115Z
ilerioluwa.com,ilerioluwa,first,71081,71081,13,7,6,0,2017,2019,2017,7,M,,,,available,2026-05-30T06:09:37.115Z
ixzel.com,ixzel,first,71092,71092,13,0,13,0,2007,2010,2010,8,F,,,,available,2026-05-30T06:09:37.115Z
izabelah.com,izabelah,first,71093,71093,13,0,13,0,2008,2009,2009,8,F,,,,available,2026-05-30T06:09:37.115Z
izybella.com,izybella,first,71094,71094,13,0,13,0,2010,2012,2012,8,F,,,,available,2026-05-30T06:09:37.115Z
jahkira.com,jahkira,first,71101,71101,13,0,13,0,2003,2006,2006,8,F,,,,available,2026-05-30T06:09:37.115Z
jahkor.com,jahkor,first,71102,71102,13,13,0,13,2020,2020,2020,13,M,,,,available,2026-05-30T06:09:37.115Z
jahnique.com,jahnique,first,71103,71103,13,0,13,0,1994,1997,1997,8,F,,,,available,2026-05-30T06:09:37.115Z
jahriah.com,jahriah,first,71104,71104,13,5,8,5,2013,2020,2013,8,F,,,,available,2026-05-30T06:09:37.115Z
jairden.com,jairden,first,71105,71105,13,13,0,0,2010,2011,2010,8,M,,,,available,2026-05-30T06:09:37.115Z
jakylie.com,jakylie,first,71108,71108,13,0,13,0,2018,2019,2019,8,F,,,,available,2026-05-30T06:09:37.115Z
jamaryon.com,jamaryon,first,71112,71112,13,13,0,0,2004,2007,2004,8,M,,,,available,2026-05-30T06:09:37.115Z
